Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
2028-02-09,Widget D,North,742,55,Male,1.66
2028-02-10,Widget D,North,532,40,Male,3.33
2028-02-13,Widget D,East,305,36,Male,4.64
2028-02-14,Widget B,South,592,58,Female,4.97
2028-02-14,Widget D,West,338,37,Female,1.54
2028-02-16,Widget B,West,225,35,Female,2.4
2028-02-18,Widget B,North,490,48,Female,3.4
2028-02-18,Widget D,North,992,42,Male,4.26
2028-02-18,Widget D,East,862,18,Female,2.83
2028-02-20,Widget D,South,221,20,Male,4.91
2028-02-22,Widget B,East,234,30,Female,2.05
2028-02-22,Widget A,South,623,28,Male,3.67
2028-02-25,Widget C,West,505,66,Female,4.34
2028-02-25,Widget A,East,921,19,Male,3.32
2028-02-26,Widget D,West,912,59,Male,1.86
2028-02-27,Widget A,East,495,50,Male,4.38
2028-02-28,Widget A,South,126,36,Female,1.2
2028-02-29,Widget A,South,130,49,Female,3.64
2028-03-03,Widget B,South,492,38,Male,2.07
2028-03-03,Widget D,West,407,28,Male,4.09
2028-03-05,Widget C,South,991,36,Male,1.07
2028-03-05,Widget A,East,601,23,Male,2.06
2028-03-06,Widget A,North,480,57,Female,2.47
2028-03-07,Widget B,South,808,25,Male,4.05
2028-03-08,Widget C,West,637,33,Male,2.53
2028-03-10,Widget C,South,696,47,Female,4.17
2028-03-11,Widget C,North,299,29,Male,3.94
2028-03-12,Widget C,East,932,35,Male,4.54
2028-03-13,Widget A,East,177,53,Female,2.27
2028-03-13,Widget C,North,941,54,Female,2.55
2028-03-14,Widget B,West,888,37,Female,3.28
2028-03-14,Widget D,East,282,43,Male,2.03
2028-03-15,Widget C,South,396,42,Male,3.23
2028-03-15,Widget A,West,530,61,Male,3.21
2028-03-15,Widget C,East,542,54,Female,2.57
2028-03-17,Widget A,North,835,40,Male,1.3
2028-03-20,Widget C,South,278,52,Male,2.13
2028-03-21,Widget D,North,226,56,Male,1.67
2028-03-22,Widget A,North,757,25,Female,3.09
2028-03-23,Widget D,East,216,52,Female,3.64
2028-03-25,Widget B,South,695,39,Male,2.88
2028-03-25,Widget A,North,185,25,Male,2.82
2028-03-27,Widget A,East,649,45,Female,4.65
2028-03-28,Widget C,East,657,45,Male,3.43
2028-03-28,Widget C,West,624,28,Female,3.44
2028-03-28,Widget D,West,424,56,Female,4.97
2028-03-28,Widget C,East,821,57,Male,2.88
2028-03-29,Widget B,West,131,22,Male,4.34
2028-03-30,Widget A,North,921,67,Male,1.59
2028-03-31,Widget B,North,590,19,Male,4.7
2028-04-02,Widget C,North,271,63,Female,4.48
2028-04-04,Widget D,North,544,48,Male,1.86
2028-04-05,Widget C,North,256,65,Female,2.95
2028-04-08,Widget B,North,316,20,Male,2.47
2028-04-08,Widget A,West,148,58,Female,2.44
2028-04-10,Widget D,West,312,53,Male,3.86
2028-04-12,Widget C,East,714,53,Female,4.56
2028-04-13,Widget A,East,292,54,Female,4.58
2028-04-13,Widget A,West,478,23,Female,3.93
2028-04-15,Widget B,West,563,63,Female,2.37
2028-04-16,Widget A,East,674,52,Male,3.69
2028-04-19,Widget B,South,581,55,Male,3.84
2028-04-19,Widget C,West,878,20,Male,2.93
2028-04-19,Widget A,South,624,20,Male,3.44
2028-04-20,Widget C,West,198,45,Male,1.65
2028-04-20,Widget C,North,123,23,Male,2.29
2028-04-24,Widget C,West,930,35,Female,1.68
2028-04-25,Widget A,South,552,58,Female,3.48
2028-04-25,Widget B,West,939,34,Female,3.19
2028-04-27,Widget D,East,125,28,Female,4.98
2028-04-27,Widget A,South,794,35,Female,2.39
2028-04-29,Widget D,South,925,43,Male,1.81
2028-04-30,Widget D,West,327,38,Male,2.32
2028-05-04,Widget D,East,325,35,Male,1.84
2028-05-06,Widget C,West,296,41,Female,4.44
2028-05-06,Widget D,East,768,62,Male,1.23
2028-05-09,Widget B,North,266,39,Male,2.47
2028-05-09,Widget C,West,303,28,Male,2.42
2028-05-11,Widget D,North,960,28,Female,2.78
2028-05-13,Widget B,West,757,62,Female,1.6
2028-05-13,Widget C,South,731,30,Female,1.81
2028-05-13,Widget A,East,655,25,Female,4.73
2028-05-14,Widget A,North,385,65,Female,3.57
2028-05-15,Widget D,South,318,59,Female,3.71
2028-05-16,Widget B,South,724,61,Female,2.22
2028-05-16,Widget B,South,100,27,Female,4.32
2028-05-20,Widget A,West,456,56,Male,3.31
2028-05-21,Widget C,East,629,30,Male,1.72
2028-05-23,Widget C,East,554,65,Male,4.05
2028-05-23,Widget D,West,653,69,Male,2.91
2028-05-23,Widget C,East,622,26,Male,3.4
2028-05-24,Widget C,South,816,36,Male,2.95
2028-05-24,Widget D,East,601,60,Male,1.19
2028-05-25,Widget D,South,985,22,Female,3.31
2028-05-25,Widget A,South,315,33,Male,3.24
2028-05-25,Widget A,West,642,65,Female,1.26
2028-05-27,Widget B,South,163,33,Female,3.45
2028-05-27,Widget D,East,213,30,Female,4.21
2028-05-29,Widget B,North,183,32,Female,2.97
2028-06-01,Widget A,North,903,22,Female,2.31
2028-06-01,Widget A,North,188,37,Male,1.55
2028-06-01,Widget A,West,546,26,Male,4.49
2028-06-03,Widget B,North,445,69,Female,1.83
2028-06-07,Widget B,West,481,21,Female,4.34
2028-06-07,Widget A,North,705,33,Male,3.16
2028-06-07,Widget A,West,715,39,Female,4.78
2028-06-08,Widget D,East,310,36,Female,3.52
2028-06-10,Widget A,North,515,64,Female,3.77
2028-06-10,Widget A,West,643,31,Male,4.14
2028-06-10,Widget B,South,450,66,Female,4.11
2028-06-11,Widget B,West,769,27,Female,2.71
2028-06-13,Widget D,East,158,27,Female,4.01
2028-06-14,Widget B,East,424,56,Male,4.62
2028-06-16,Widget D,South,262,21,Male,1.67
2028-06-17,Widget A,East,317,44,Male,2.9
2028-06-18,Widget C,South,686,18,Female,2.89
2028-06-18,Widget D,West,675,44,Male,1.68
2028-06-19,Widget A,South,158,45,Male,3.96
2028-06-19,Widget C,North,128,33,Male,3.43
2028-06-20,Widget D,East,711,26,Female,4.56
2028-06-21,Widget C,West,608,41,Male,2.59
2028-06-23,Widget C,South,982,66,Male,1.68
2028-06-23,Widget C,East,650,32,Female,2.11
2028-06-26,Widget B,West,224,55,Female,1.15
2028-06-26,Widget C,West,350,27,Male,4.69
2028-06-29,Widget B,South,477,28,Male,3.32
2028-06-29,Widget B,East,627,21,Female,2.33
2028-07-01,Widget B,South,291,52,Male,3.76
2028-07-02,Widget D,West,933,48,Female,2.72
2028-07-03,Widget B,West,302,42,Male,2.19
2028-07-03,Widget C,East,654,38,Female,3.86
2028-07-04,Widget B,South,354,20,Male,1.77
2028-07-04,Widget B,South,645,65,Male,2.99
2028-07-04,Widget A,East,244,65,Male,3.62
2028-07-09,Widget C,East,495,47,Female,3.02
2028-07-09,Widget A,East,992,66,Female,4.34
2028-07-10,Widget A,South,674,39,Female,4.34
2028-07-10,Widget D,West,948,20,Female,4.26
2028-07-11,Widget A,East,398,25,Male,1.86
2028-07-11,Widget D,West,809,65,Male,3.82
2028-07-13,Widget B,East,287,32,Female,3.83
2028-07-13,Widget A,West,659,60,Male,2.56
2028-07-14,Widget A,South,297,58,Male,1.8
2028-07-16,Widget D,East,534,45,Male,2.93
2028-07-18,Widget D,South,222,36,Male,1.47
2028-07-19,Widget B,East,168,59,Female,2.68
2028-07-20,Widget D,East,597,23,Male,4.35
2028-07-21,Widget D,South,228,25,Male,4.44
2028-07-21,Widget C,East,352,19,Male,3.31
2028-07-22,Widget D,East,902,39,Female,1.5
2028-07-23,Widget A,North,178,69,Female,3.89
2028-07-24,Widget D,West,923,37,Male,3.47
2028-07-25,Widget A,South,291,56,Male,2.76
2028-07-25,Widget A,West,369,22,Male,1.86
2028-07-25,Widget A,North,959,44,Male,4.82
2028-07-26,Widget A,East,131,54,Female,3.81
2028-07-28,Widget A,South,704,60,Female,1.38
2028-07-29,Widget D,North,701,52,Male,1.97
2028-07-31,Widget D,East,783,30,Male,3.5
2028-07-31,Widget C,North,350,18,Male,4.45
2028-08-05,Widget C,East,503,38,Male,4.41
2028-08-05,Widget B,North,958,65,Male,2.31
2028-08-07,Widget A,East,336,27,Male,3.73
2028-08-07,Widget C,South,239,59,Male,2.39
2028-08-08,Widget C,South,546,51,Female,1.36
2028-08-09,Widget A,South,310,53,Male,3.08
2028-08-12,Widget C,North,201,18,Female,2.49
2028-08-15,Widget D,South,331,20,Male,1.91
2028-08-16,Widget A,West,314,26,Female,2.94
2028-08-18,Widget D,East,965,20,Female,4.5
2028-08-18,Widget D,West,680,67,Male,1.32
2028-08-21,Widget B,West,143,47,Female,2.91
2028-08-22,Widget D,South,307,27,Female,2.43
2028-08-24,Widget B,North,558,21,Male,3.55
2028-08-25,Widget B,West,604,50,Female,3.93
2028-08-25,Widget C,South,113,60,Female,2.98
2028-08-25,Widget B,South,496,36,Female,4.0
2028-08-26,Widget B,West,775,58,Female,4.77
2028-08-27,Widget C,West,313,64,Female,4.82
2028-08-28,Widget C,West,904,44,Female,2.95
2028-08-29,Widget A,South,720,57,Male,4.12
2028-08-30,Widget A,East,360,61,Male,1.22
2028-08-30,Widget C,North,831,45,Female,4.74
2028-08-31,Widget C,East,578,33,Male,4.09
2028-08-31,Widget D,North,253,18,Female,2.67
2028-09-01,Widget D,North,710,66,Male,4.17
2028-09-04,Widget D,South,973,48,Male,4.13
2028-09-08,Widget C,East,855,63,Female,1.34
2028-09-09,Widget C,West,900,66,Female,2.75
2028-09-10,Widget D,South,308,48,Male,1.81
2028-09-10,Widget D,South,257,56,Male,2.08
2028-09-10,Widget B,South,239,30,Female,1.32
2028-09-10,Widget A,North,837,49,Female,4.06
2028-09-11,Widget D,East,758,44,Male,2.9
2028-09-12,Widget A,South,695,21,Male,2.19
2028-09-14,Widget D,West,532,51,Female,2.84
2028-09-14,Widget D,South,787,20,Female,3.57
2028-09-14,Widget C,North,234,37,Female,2.44
2028-09-14,Widget A,East,647,67,Female,3.05
2028-09-15,Widget B,South,714,19,Female,2.89
2028-09-15,Widget B,North,366,28,Female,3.38
2028-09-16,Widget A,South,789,24,Male,1.49
2028-09-18,Widget A,North,125,30,Male,1.36
2028-09-18,Widget A,West,911,24,Female,3.35
2028-09-19,Widget D,West,413,68,Male,1.97
2028-09-20,Widget A,West,243,41,Male,2.57
2028-09-21,Widget B,South,825,31,Male,3.3
2028-09-26,Widget B,South,125,55,Male,4.7
2028-09-27,Widget B,North,141,40,Male,2.12
2028-09-27,Widget C,North,551,36,Male,3.23
2028-09-27,Widget C,West,531,31,Male,3.14
2028-09-27,Widget C,West,161,41,Male,4.79
2028-10-02,Widget C,South,632,21,Female,4.58
2028-10-02,Widget B,South,703,58,Male,2.79
2028-10-03,Widget C,South,843,60,Male,2.97
2028-10-03,Widget A,North,890,54,Female,3.22
2028-10-04,Widget A,East,170,37,Male,4.51
2028-10-05,Widget A,West,525,45,Female,2.0
2028-10-05,Widget C,East,940,53,Male,3.78
2028-10-08,Widget C,East,282,45,Female,3.44
2028-10-08,Widget A,East,192,59,Male,1.73
2028-10-10,Widget B,East,885,33,Female,3.86
2028-10-10,Widget D,West,767,41,Female,3.36
2028-10-10,Widget C,East,390,44,Female,1.19
2028-10-11,Widget A,North,531,48,Male,3.46
2028-10-13,Widget B,West,979,59,Male,4.16
2028-10-15,Widget A,North,397,60,Male,2.29
2028-10-18,Widget A,North,364,46,Male,1.8
2028-10-18,Widget C,South,239,39,Female,1.86
2028-10-19,Widget D,East,911,24,Female,3.26
2028-10-21,Widget B,South,491,60,Female,3.9
2028-10-25,Widget B,West,283,31,Female,2.09
2028-10-25,Widget A,East,330,64,Female,2.3
2028-10-25,Widget C,North,793,52,Male,2.63
2028-10-26,Widget D,North,250,27,Male,4.72
2028-10-27,Widget A,East,538,54,Male,2.88
2028-10-28,Widget B,West,372,26,Female,2.61
2028-10-28,Widget B,South,196,26,Female,3.03
2028-10-28,Widget B,East,163,46,Male,1.18
2028-10-29,Widget D,West,972,48,Male,2.77
2028-10-30,Widget A,West,637,36,Male,2.36
2028-11-01,Widget B,West,757,47,Male,4.16
2028-11-01,Widget B,North,467,41,Male,2.46
2028-11-02,Widget A,West,213,22,Female,2.24
2028-11-05,Widget C,West,320,50,Male,4.24
2028-11-06,Widget A,West,120,32,Female,2.74
2028-11-07,Widget B,East,812,49,Male,4.87
2028-11-07,Widget A,South,634,35,Male,3.15
2028-11-07,Widget A,East,563,31,Male,2.9
2028-11-09,Widget C,East,417,29,Male,4.12
2028-11-09,Widget A,South,213,65,Female,4.82
2028-11-11,Widget D,East,309,27,Female,2.2
2028-11-11,Widget A,East,704,43,Male,2.53
2028-11-12,Widget D,North,181,41,Female,2.58
2028-11-12,Widget B,South,936,37,Male,4.4
2028-11-13,Widget C,West,820,33,Male,4.24
2028-11-15,Widget C,West,631,66,Male,4.62
2028-11-16,Widget C,West,222,43,Female,1.63
2028-11-18,Widget C,South,266,59,Female,1.22
2028-11-19,Widget B,South,653,39,Female,1.96
2028-11-19,Widget A,North,994,40,Female,2.39
2028-11-19,Widget A,North,532,67,Female,3.06
2028-11-21,Widget B,South,944,23,Female,1.45
2028-11-23,Widget C,West,426,65,Male,3.02
2028-11-25,Widget B,North,471,34,Male,2.56
2028-11-25,Widget B,West,696,62,Male,3.91
2028-11-26,Widget A,East,943,29,Female,3.64
2028-11-28,Widget D,East,947,61,Female,3.88
2028-11-28,Widget D,East,309,20,Male,1.97
2028-11-29,Widget C,East,584,32,Male,1.16
